 Seconds	 Resist. (Ohm)
   2558 	10027.7763 
   2560 	10027.7587 
   2562 	10027.7584 
   2564 	10027.7507 
   2566 	10027.7495 
   2569 	10027.7367 
   2571 	10027.7232 
   2573 	10027.706 
   2575 	10027.7101 
   2577 	10027.7014 
   2579 	10027.692 
   2581 	10027.6889 
   2583 	10027.6713 
   2585 	10027.6717 
   2588 	10027.6614 
   2590 	10027.656 
   2592 	10027.6541 
   2594 	10027.6448 
   2596 	10027.6414 
   2598 	10027.6197 
   2600 	10027.6162 
   2603 	10027.6156 
   2605 	10027.6052 
   2607 	10027.6012 
   2609 	10027.5904 
   2611 	10027.5789 
   2613 	10027.5767 
   2615 	10027.5665 
   2617 	10027.5559 
   2619 	10027.5453 
   2622 	10027.5433 
   2624 	10027.5382 
   2626 	10027.5343 
   2628 	10027.5228 
   2630 	10027.503 
   2632 	10027.5038 
   2634 	10027.502 
   2637 	10027.4853 
   2639 	10027.4819 
   2641 	10027.4683 
   2643 	10027.4653 
   2645 	10027.4552 
   2647 	10027.4621 
   2649 	10027.4557 
   2651 	10027.4167 
   2654 	10027.4235 
   2656 	10027.4146 
   2658 	10027.4104 
   2660 	10027.4061 
   2662 	10027.3933 
   2664 	10027.3881 
   2666 	10027.3724 
   2668 	10027.3745 
   2671 	10027.3738 
   2673 	10027.3745 
   2675 	10027.3542 
   2677 	10027.3334 
   2679 	10027.3379 
   2681 	 10027.33 
   2683 	10027.3224 
   2685 	10027.3101 
   2688 	10027.305 
   2690 	10027.2922 
   2692 	10027.2873 
   2694 	10027.286 
   2696 	10027.2797 
   2698 	10027.2754 
   2700 	10027.2725 
   2702 	10027.2666 
   2705 	10027.2482 
   2707 	10027.2411 
   2709 	10027.2421 
   2711 	10027.2375 
   2713 	10027.2275 
   2715 	10027.1978 
   2717 	10027.1953 
   2719 	10027.194 
   2722 	10027.1875 
   2724 	10027.1785 
   2726 	10027.1709 
   2728 	10027.1494 
   2730 	10027.1643 
   2732 	10027.1445 
   2734 	10027.1459 
   2736 	10027.1389 
   2739 	10027.1208 
   2741 	10027.1097 
   2743 	10027.107 
   2745 	10027.1058 
   2747 	10027.098 
   2749 	10027.1021 
   2751 	10027.0823 
   2753 	10027.067 
   2755 	10027.0512 
   2758 	10027.0607 
   2760 	10027.0493 
   2762 	10027.0451 
   2764 	10027.0359 
   2766 	10027.0217 
   2768 	 10027.02 
   2770 	10027.0157 
   2773 	10026.9847 
   2775 	10026.9819 
   2777 	10027.0054 
   2779 	10026.9796 
   2781 	 10026.96 
   2783 	10026.9641 
   2785 	10026.9605 
   2787 	10026.9542 
   2790 	10026.9502 
   2792 	10026.9259 
   2794 	10026.9265 
   2796 	10026.9248 
   2798 	10026.8962 
   2800 	10026.9094 
   2802 	10026.9077 
   2804 	10026.8895 
   2807 	10026.8787 
   2809 	10026.8809 
   2811 	10026.8644 
   2813 	10026.8661 
   2815 	10026.8581 
   2817 	10026.8496 
   2819 	10026.8285 
   2821 	10026.8276 
   2824 	10026.8228 
   2826 	10026.827 
   2828 	10026.8106 
   2830 	10026.8122 
   2832 	10026.8112 
   2834 	10026.7908 
   2836 	10026.7889 
   2838 	10026.779 
   2841 	10026.7751 
   2843 	10026.7528 
   2845 	10026.753 
   2847 	10026.7483 
   2849 	10026.7477 
   2851 	10026.7373 
   2853 	10026.7341 
   2855 	10026.7305 
   2858 	10026.707 
   2860 	10026.7163 
   2862 	10026.7036 
   2864 	10026.6989 
   2866 	10026.6948 
   2868 	10026.6777 
   2870 	10026.6711 
   2872 	10026.6628 
   2875 	10026.6502 
   2877 	10026.6593 
   2879 	10026.6453 
   2881 	10026.6427 
   2883 	10026.6227 
   2885 	10026.6212 
   2887 	10026.6118 
   2889 	10026.6064 
   2892 	10026.6079 
   2894 	10026.6017 
   2896 	10026.5874 
   2898 	10026.5772 
   2900 	10026.5685 
   2902 	10026.5535 
   2904 	10026.5573 
   2907 	10026.5489 
   2909 	10026.5396 
   2911 	10026.5307 
   2913 	10026.5216 
   2915 	10026.5212 
   2917 	10026.5145 
   2919 	10026.4945 
   2921 	10026.4942 
   2923 	10026.4879 
   2926 	10026.4909 
   2928 	10026.477 
   2930 	10026.4669 
   2932 	10026.4648 
   2934 	10026.4529 
   2936 	10026.4489 
   2938 	10026.4446 
   2940 	10026.4291 
   2943 	10026.4143 
   2945 	10026.416 
   2947 	10026.4187 
   2949 	10026.3958 
   2951 	10026.3998 
   2953 	10026.3918 
   2955 	10026.3911 
   2957 	10026.3765 
   2960 	10026.3718 
   2962 	10026.3584 
   2964 	10026.355 
   2966 	10026.3453 
   2968 	10026.3508 
   2970 	10026.3297 
   2972 	10026.334 
   2974 	10026.3197 
   2977 	10026.3139 
   2979 	10026.3125 
   2981 	10026.3014 
   2983 	10026.2953 
   2985 	10026.2876 
   2987 	10026.2663 
   2989 	10026.2725 
   2992 	10026.2576 
   2994 	10026.2645 
   2996 	10026.2559 
   2998 	10026.2556 
   3000 	10026.2453 
   3002 	10026.233 
   3004 	10026.2258 
   3006 	10026.2224 
   3008 	10026.2167 
   3011 	10026.2081 
   3013 	10026.195 
   3015 	10026.1795 
   3017 	10026.1893 
   3019 	10026.1713 
   3021 	10026.1641 
   3023 	10026.1605 
   3025 	10026.1585 
   3028 	10026.153 
   3030 	10026.1437 
   3032 	10026.142 
   3034 	10026.1279 
   3036 	10026.1199 
   3038 	10026.1126 
   3040 	10026.1161 
   3043 	10026.108 
   3045 	10026.1008 
   3047 	10026.0823 
   3049 	10026.0834 
   3051 	10026.0784 
   3053 	10026.0722 
   3055 	10026.0674 
   3057 	10026.066 
   3059 	10026.0649 
   3062 	10026.0479 
   3064 	10026.0237 
   3066 	10026.031 
   3068 	10026.0227 
   3070 	10026.0216 
   3072 	10025.9979 
   3074 	10025.9986 
   3077 	10025.9971 
   3079 	10025.982 
   3081 	10025.9742 
   3083 	10025.9723 
   3085 	10025.9688 
   3087 	10025.9542 
   3089 	10025.9491 
   3091 	10025.9532 
   3094 	10025.9384 
   3096 	10025.9396 
   3098 	10025.9313 
   3100 	10025.9272 
   3102 	10025.914 
   3104 	10025.9118 
   3106 	10025.9103 
   3108 	10025.9107 
   3111 	10025.8939 
   3113 	10025.8761 
   3115 	10025.8637 
   3117 	10025.8785 
   3119 	10025.8759 
   3121 	10025.858 
   3123 	10025.8467 
   3125 	10025.8408 
   3127 	10025.8393 
   3130 	10025.8348 
   3132 	10025.8122 
   3134 	10025.8067 
   3136 	10025.8071 
   3138 	10025.8041 
   3140 	10025.7732 
   3142 	10025.7718 
   3145 	10025.7717 
   3147 	10025.776 
   3149 	10025.7709 
   3151 	10025.7504 
   3153 	10025.7558 
   3155 	10025.7576 
   3157 	10025.7383 
   3159 	10025.7328 
   3162 	10025.7217 
   3164 	10025.7227 
   3166 	10025.7115 
   3168 	10025.7062 
   3170 	10025.6814 
   3172 	10025.6852 
   3174 	10025.6866 
   3176 	10025.6748 
   3179 	10025.6775 
   3181 	10025.663 
   3183 	10025.6696 
   3185 	10025.6696 
   3187 	10025.6508 
   3189 	10025.6503 
   3191 	10025.6411 
   3193 	10025.6357 
   3196 	10025.6289 
   3198 	10025.6191 
   3200 	10025.6132 
   3202 	10025.6182 
   3204 	10025.6073 
   3206 	10025.5966 
   3208 	10025.6013 
   3210 	10025.5929 
   3213 	10025.5829 
   3215 	10025.5718 
   3217 	10025.5627 
   3219 	10025.5589 
   3221 	10025.5535 
   3223 	10025.5417 
   3225 	10025.5509 
   3227 	 10025.53 
   3230 	10025.5325 
   3232 	10025.5153 
   3234 	10025.5025 
   3236 	10025.5033 
   3238 	10025.5019 
   3240 	10025.4974 
   3242 	10025.4845 
   3244 	10025.475 
   3247 	10025.475 
   3249 	10025.4788 
   3251 	10025.4794 
   3253 	10025.4596 
   3255 	10025.4492 
   3257 	10025.4484 
   3259 	10025.4466 
   3261 	10025.4392 
   3264 	10025.4278 
   3266 	10025.4314 
   3268 	10025.4236 
   3270 	10025.4092 
   3272 	10025.3987 
   3274 	10025.4086 
   3276 	10025.4082 
   3279 	10025.3887 
   3281 	10025.3797 
   3283 	10025.3773 
   3285 	10025.3678 
   3287 	10025.371 
   3289 	10025.3609 
   3291 	10025.342 
   3293 	10025.3433 
   3295 	 10025.33 
   3298 	10025.3299 
   3300 	10025.3202 
   3302 	10025.3303 
   3304 	10025.3079 
   3306 	10025.2925 
   3308 	10025.2876 
   3310 	10025.289 
   3312 	10025.2898 
   3315 	10025.2777 
   3317 	10025.2802 
   3319 	10025.272 
   3321 	10025.2653 
   3323 	10025.2521 
   3325 	10025.2529 
   3327 	10025.2318 
   3329 	10025.2357 
   3332 	10025.2264 
   3334 	10025.2232 
   3336 	10025.2207 
   3338 	10025.2203 
   3340 	10025.2103 
   3342 	10025.1978 
   3344 	10025.1983 
   3346 	10025.1794 
   3349 	10025.1822 
   3351 	10025.1765 
   3353 	10025.1699 
   3355 	10025.1744 
   3357 	10025.1624 
   3359 	10025.1465 
   3361 	10025.1473 
   3364 	10025.1504 
   3366 	10025.1322 
   3368 	10025.1289 
   3370 	10025.1126 
   3372 	10025.1208 
   3374 	10025.1125 
   3376 	10025.118 
   3378 	10025.1065 
   3380 	10025.0928 
   3383 	10025.0815 
   3385 	10025.0883 
   3387 	10025.0819 
   3389 	10025.0807 
   3391 	10025.0588 
   3393 	10025.0534 
   3395 	10025.0621 
   3398 	10025.054 
   3400 	10025.0437 
   3402 	10025.0427 
   3404 	10025.0368 
   3406 	10025.0273 
   3408 	10025.0099 
   3410 	10025.0086 
   3412 	10025.0128 
   3414 	10025.0223 
   3417 	10024.9898 
   3419 	10024.994 
   3421 	10024.9837 
   3423 	10024.9774 
   3425 	10024.953 
   3427 	10024.9753 
   3429 	10024.9695 
   3432 	10024.9685 
   3434 	10024.9471 
   3436 	10024.9498 
   3438 	10024.9446 
   3440 	10024.9418 
   3442 	10024.9458 
   3444 	10024.9211 
   3446 	10024.9118 
   3449 	10024.9167 
   3451 	10024.9134 
   3453 	10024.8923 
   3455 	10024.8901 
   3457 	10024.8952 
   3459 	10024.889 
   3461 	10024.8745 
   3463 	10024.8773 
   3466 	10024.8851 
   3468 	10024.8629 
   3470 	10024.8671 
   3472 	10024.8582 
   3474 	10024.8477 
   3476 	10024.8331 
   3478 	10024.839 
   3480 	10024.8356 
   3483 	10024.8383 
   3485 	10024.8054 
   3487 	10024.8306 
   3489 	10024.8043 
   3491 	10024.7981 
   3493 	10024.7897 
   3495 	10024.7975 
   3497 	10024.7916 
   3500 	10024.7842 
   3502 	10024.7599 
   3504 	10024.7649 
   3506 	10024.7639 
   3508 	10024.7638 
   3510 	10024.7635 
   3512 	10024.7408 
   3514 	10024.7501 
   3517 	10024.7332 
   3519 	10024.719 
   3521 	10024.7243 
   3523 	10024.7196 
   3525 	10024.7198 
   3527 	10024.7143 
   3529 	10024.6917 
   3531 	10024.6944 
   3534 	10024.6993 
   3536 	10024.6916 
   3538 	10024.6791 
   3540 	10024.6596 
   3542 	10024.6685 
   3544 	10024.6809 
   3546 	10024.6644 
   3548 	10024.639 
   3551 	10024.6389 
   3553 	10024.635 
   3555 	10024.6419 
   3557 	10024.6366 
   3559 	10024.6149 
   3561 	10024.613 
   3563 	10024.6185 
   3565 	10024.6149 
   3568 	10024.6106 
   3570 	10024.5914 
   3572 	10024.5861 
   3574 	10024.5864 
   3576 	10024.5767 
   3578 	10024.5642 
   3580 	10024.5663 
   3582 	10024.5682 
   3585 	10024.5491 
   3587 	10024.549 
   3589 	10024.5528 
   3591 	10024.5439 
   3593 	10024.5308 
   3595 	10024.5169 
   3597 	10024.5192 
   3599 	10024.5144 
   3602 	10024.5185 
   3604 	10024.5025 
   3606 	10024.4986 
   3608 	10024.494 
   3610 	10024.4932 
   3612 	10024.4831 
   3614 	10024.4637 
   3616 	10024.4858 
   3619 	10024.4717 
   3621 	10024.4504 
   3623 	10024.4542 
   3625 	10024.4469 
   3627 	10024.4533 
   3629 	10024.4486 
   3631 	10024.4208 
   3633 	10024.4196 
   3636 	10024.425 
   3638 	10024.4265 
   3640 	10024.4107 
   3642 	10024.4021 
   3644 	10024.406 
   3646 	10024.4128 
   3648 	10024.3941 
   3650 	10024.3887 
   3653 	10024.3923 
   3655 	10024.3806 
   3657 	10024.3787 
   3659 	10024.3758 
   3661 	10024.3717 
   3663 	10024.3682 
   3665 	10024.3597 
   3668 	10024.351 
   3670 	 10024.34 
   3672 	10024.3338 
   3674 	10024.3257 
   3676 	10024.3239 
   3678 	10024.3209 
   3680 	10024.3215 
   3682 	10024.3034 
   3684 	10024.3129 
   3687 	10024.2845 
   3689 	10024.2958 
   3691 	10024.2962 
   3693 	10024.2852 
   3695 	10024.2752 
   3697 	10024.275 
   3699 	10024.2767 
   3702 	10024.2632 
   3704 	10024.2555 
   3706 	10024.2495 
   3708 	10024.2426 
   3710 	10024.2441 
   3712 	10024.239 
   3714 	10024.2358 
   3716 	10024.2245 
   3719 	10024.2226 
   3721 	10024.2288 
   3723 	10024.227 
   3725 	10024.2175 
   3727 	10024.2105 
   3729 	10024.2001 
   3731 	10024.1963 
   3733 	10024.1947 
   3736 	10024.1891 
   3738 	10024.1868 
   3740 	10024.1768 
   3742 	10024.1785 
   3744 	10024.169 
   3746 	10024.1638 
   3748 	10024.1547 
   3750 	10024.1496 
   3753 	10024.1512 
   3755 	10024.1404 
   3757 	10024.1413 
   3759 	10024.1234 
   3761 	10024.132 
   3763 	10024.1239 
   3765 	10024.1115 
   3767 	10024.1199 
   3770 	10024.1172 
   3772 	10024.107 
   3774 	10024.0984 
   3776 	10024.0818 
   3778 	10024.0836 
   3780 	10024.088 
   3782 	10024.0884 
   3784 	10024.0621 
   3787 	10024.0578 
   3789 	10024.0627 
   3791 	10024.0565 
   3793 	10024.0568 
   3795 	10024.0378 
   3797 	10024.045 
   3799 	10024.0356 
   3801 	10024.0227 
   3804 	10024.0307 
   3806 	10024.0311 
   3808 	10024.0245 
   3810 	10024.0039 
   3812 	10023.9984 
   3814 	10023.998 
   3816 	10023.9983 
   3818 	10023.9858 
   3821 	10023.9836 
   3823 	10023.9859 
   3825 	10023.9905 
   3827 	10023.9726 
   3829 	10023.9625 
   3831 	10023.9745 
   3833 	10023.9662 
   3835 	10023.9475 
   3838 	10023.945 
   3840 	10023.945 
   3842 	10023.9444 
   3844 	10023.9502 
   3846 	10023.9159 
   3848 	10023.9186 
   3850 	10023.9278 
   3852 	10023.9174 
   3855 	10023.9086 
   3857 	10023.906 
   3859 	10023.8968 
   3861 	10023.8923 
   3863 	10023.869 
   3865 	10023.8802 
   3867 	10023.8935 
   3869 	10023.8866 
   3872 	10023.8577 
   3874 	 10023.87 
   3876 	10023.8769 
   3878 	10023.868 
   3880 	10023.8658 
   3882 	10023.8525 
   3884 	10023.8502 
   3886 	10023.8436 
   3889 	10023.8327 
   3891 	10023.8424 
   3893 	10023.8278 
   3895 	10023.8314 
   3897 	10023.8216 
   3899 	10023.8149 
   3901 	10023.8081 
   3903 	10023.7985 
   3906 	10023.7965 
   3908 	10023.8078 
   3910 	10023.8035 
   3912 	10023.788 
   3914 	10023.762 
   3916 	10023.7799 
   3918 	10023.7768 
   3921 	10023.7724 
   3923 	10023.7512 
   3925 	10023.774 
   3927 	10023.7602 
   3929 	10023.7545 
   3931 	10023.7392 
   3933 	10023.7389 
   3935 	10023.7469 
   3937 	10023.7357 
   3940 	10023.7236 
   3942 	10023.722 
   3944 	10023.7218 
   3946 	10023.7282 
   3948 	10023.7291 
   3950 	10023.7091 
   3952 	10023.7011 
   3954 	10023.7155 
   3957 	10023.6966 
   3959 	10023.6809 
   3961 	10023.6745 
   3963 	10023.6826 
   3965 	10023.6736 
   3967 	10023.6662 
   3969 	10023.657 
   3971 	10023.6693 
   3974 	10023.6664 
   3976 	10023.6563 
   3978 	10023.6427 
   3980 	10023.6517 
   3982 	10023.6559 
   3984 	10023.6358 
   3986 	10023.6334 
   3988 	10023.6307 
   3991 	10023.6235 
   3993 	10023.627 
   3995 	10023.6112 
   3997 	10023.6225 
   3999 	10023.6102 
   4001 	10023.6088 
   4003 	10023.6023 
   4005 	10023.5909 
   4008 	10023.5895 
   4010 	10023.5752 
   4012 	10023.5744 
   4014 	10023.5824 
   4016 	10023.553 
   4018 	10023.557 
   4020 	10023.5557 
   4022 	10023.5584 
   4025 	10023.5531 
   4027 	10023.5556 
   4029 	10023.5338 
   4031 	10023.5313 
   4033 	10023.539 
   4035 	10023.528 
   4037 	10023.5199 
   4039 	10023.5183 
   4042 	10023.5173 
   4044 	10023.5064 
   4046 	10023.4985 
   4048 	10023.4942 
   4050 	10023.5043 
   4052 	10023.4978 
   4054 	10023.4935 
   4056 	10023.494 
   4059 	10023.4882 
   4061 	10023.485 
   4063 	10023.4673 
   4065 	10023.4748 
   4067 	10023.4705 
   4069 	10023.4702 
   4071 	10023.4691 
   4073 	10023.4758 
   4076 	10023.4592 
   4078 	10023.4397 
   4080 	10023.4455 
   4082 	10023.4377 
   4084 	10023.4279 
   4086 	10023.4273 
   4088 	10023.4294 
   4090 	10023.4253 
   4093 	10023.4094 
   4095 	10023.4098 
   4097 	10023.4181 
   4099 	10023.4154 
   4101 	10023.405 
   4103 	10023.4006 
   4105 	10023.4098 
   4108 	10023.3944 
   4110 	10023.3853 
   4112 	10023.3828 
   4114 	10023.3795 
   4116 	10023.3728 
   4118 	10023.3631 
   4120 	10023.3736 
   4122 	10023.3661 
   4124 	10023.3573 
   4127 	10023.3538 
   4129 	10023.3471 
   4131 	10023.3468 
   4133 	10023.3372 
   4135 	10023.3389 
   4137 	10023.3428 
   4139 	10023.3396 
   4142 	10023.3307 
   4144 	10023.3231 
   4146 	10023.3248 
   4148 	10023.3078 
   4150 	10023.3094 
   4152 	10023.3052 
   4154 	10023.3078 
   4156 	10023.2935 
   4159 	10023.2999 
   4161 	10023.2935 
   4163 	10023.2825 
   4165 	10023.2714 
   4167 	10023.2685 
   4169 	10023.2693 
   4171 	10023.2683 
   4173 	10023.2594 
   4176 	10023.262 
   4178 	10023.2566 
   4180 	10023.2501 
   4182 	10023.2447 
   4184 	10023.2384 
   4186 	10023.231 
   4188 	10023.2298 
   4190 	10023.2334 
   4193 	10023.2261 
   4195 	10023.2282 
   4197 	10023.2117 
   4199 	10023.2165 
   4201 	10023.216 
   4203 	10023.2031 
   4205 	10023.2012 
   4207 	10023.2009 
   4210 	10023.1959 
   4212 	10023.192 
   4214 	10023.1931 
   4216 	10023.1915 
   4218 	10023.1963 
   4220 	10023.1974 
   4222 	10023.1752 
   4224 	10023.1679 
   4227 	10023.1748 
   4229 	10023.1652 
   4231 	10023.1578 
   4233 	10023.1514 
   4235 	10023.1572 
   4237 	10023.1517 
   4239 	10023.1415 
   4241 	10023.1436 
   4244 	10023.1424 
   4246 	10023.1254 
   4248 	10023.129 
   4250 	10023.1195 
   4252 	 10023.12 
   4254 	10023.1173 
   4256 	10023.1101 
   4258 	10023.1135 
   4261 	10023.0945 
   4263 	10023.0976 
   4265 	10023.0963 
   4267 	10023.092 
   4269 	10023.0862 
   4271 	10023.0778 
   4273 	10023.0889 
   4275 	10023.075 
   4278 	10023.0716 
   4280 	10023.0584 
   4282 	10023.0567 
   4284 	10023.0521 
   4286 	10023.0556 
   4288 	10023.0572 
   4290 	10023.0545 
   4292 	10023.0498 
   4295 	10023.0489 
   4297 	10023.0389 
   4299 	10023.0404 
   4301 	10023.0349 
   4303 	10023.0414 
   4305 	10023.0261 
   4307 	10023.0236 
   4309 	10023.0151 
   4312 	10023.0075 
   4314 	10023.0033 
   4316 	10023.0094 
   4318 	10023.0085 
   4320 	10023.0075 
   4322 	10022.9932 
   4324 	10022.9905 
   4326 	10022.9841 
   4329 	10022.9772 
   4331 	10022.9762 
   4333 	10022.9878 
   4335 	10022.9768 
   4337 	10022.9764 
   4339 	10022.9619 
   4341 	10022.9581 
   4343 	10022.9525 
   4346 	10022.9575 
   4348 	10022.9532 
   4350 	10022.9492 
   4352 	10022.9519 
   4354 	10022.9448 
   4356 	10022.9368 
   4358 	10022.9374 
   4361 	10022.9262 
   4363 	10022.9372 
   4365 	10022.9258 
   4367 	10022.9233 
   4369 	10022.9226 
   4371 	10022.9173 
   4373 	10022.9231 
   4375 	10022.9121 
   4377 	10022.906 
   4380 	10022.9117 
   4382 	10022.8988 
   4384 	10022.9016 
   4386 	10022.9005 
   4388 	10022.8915 
   4390 	10022.8962 
   4392 	10022.8879 
   4395 	10022.8905 
   4397 	 10022.88 
   4399 	10022.8813 
   4401 	10022.8693 
   4403 	10022.8618 
   4405 	10022.859 
   4407 	10022.8552 
   4409 	10022.8537 
   4412 	10022.8519 
   4414 	10022.8481 
   4416 	10022.8458 
   4418 	10022.8376 
   4420 	10022.8355 
   4422 	10022.8317 
   4424 	10022.8305 
   4426 	10022.8218 
   4428 	10022.8209 
   4431 	10022.8236 
   4433 	10022.8213 
   4435 	10022.7939 
   4437 	10022.7909 
   4439 	10022.801 
   4441 	10022.8007 
   4443 	10022.7884 
   4446 	10022.7859 
   4448 	10022.7928 
   4450 	10022.7913 
   4452 	10022.7779 
   4454 	10022.7712 
   4456 	10022.7738 
   4458 	10022.7818 
   4460 	10022.7562 
   4462 	10022.7536 
   4465 	10022.7623 
   4467 	10022.7674 
   4469 	 10022.76 
   4471 	10022.7514 
   4473 	10022.7583 
   4475 	10022.7455 
   4477 	10022.7398 
   4480 	10022.736 
   4482 	10022.7337 
   4484 	10022.7213 
   4486 	10022.7238 
   4488 	10022.7257 
   4490 	10022.7173 
   4492 	10022.7059 
   4494 	10022.7111 
   4496 	10022.7101 
   4499 	10022.7008 
   4501 	10022.6852 
   4503 	10022.6959 
   4505 	10022.6941 
   4507 	10022.6877 
   4509 	10022.6969 
   4511 	10022.7015 
   4514 	10022.6737 
   4516 	10022.6692 
   4518 	10022.6717 
   4520 	10022.6747 
   4522 	10022.6689 
   4524 	10022.6666 
   4526 	10022.6548 
   4528 	10022.6492 
   4531 	10022.6373 
   4533 	10022.6469 
   4535 	10022.6557 
   4537 	10022.652 
   4539 	10022.6482 
   4541 	10022.6415 
   4543 	10022.6288 
   4545 	10022.6345 
   4548 	10022.6278 
   4550 	10022.6133 
   4552 	10022.6227 
   4554 	10022.6198 
   4556 	10022.6016 
   4558 	10022.612 
   4560 	10022.6109 
   4562 	10022.6141 
   4565 	10022.615 
   4567 	10022.6109 
   4569 	10022.5958 
   4571 	10022.6012 
